"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no"
"105061","occ","","","8257","Brachycycloceras koninckianum","species","12468","species not entered","Brachycycloceras","genus","12468","Arnsbergian","","327.4","324","568","53"
"105062","occ","","","8257","Brachycycloceras dilatatum","species","12468","species not entered","Brachycycloceras","genus","12468","Arnsbergian","","327.4","324","568","53"
"105064","occ","","","8257","Orthoceras martinianum","species","12557","species not entered","Orthoceras","genus","12557","Arnsbergian","","327.4","324","568","53"
"105074","occ","","","8258","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Arnsbergian","","327.4","324","568","53"
"105079","occ","","","8259","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Arnsbergian","","327.4","324","568","53"
"105088","occ","","","8261","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Chokierian","Alportian","324","322","568","18"
"105089","occ","","","8261","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Chokierian","Alportian","324","322","568","18"
"105104","occ","","","8266","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Kinderscoutian","","322","321.5","568","52"
"105120","occ","","","8268","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Marsdenian","","321.5","320.2","568","52"
"105581","occ","","","4687","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Wufeng","","449.5","443.8","287","29"
"105649","occ","","","4690","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Actonian","Onnian","454.2","449.6","287","29"
"105685","occ","","","4691","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Soudleyan","Marshbrookian","458.4","454.2","287","1009"
"105697","occ","","","4691","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Marshbrookian","458.4","454.2","287","1009"
"105759","occ","","","4710","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Middle Llandeilo","Late Llandeilo","461.3","458.4","287","556"
"105782","occ","","","4711","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Early Llandeilo","","461.3","458.4","287","556"
"105850","occ","","","4712","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Late Llanvirn","","461.3","458.4","287","556"
"105874","occ","","","4713","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Early Llanvirn","","468.4","461.3","287","30"
"105989","occ","","","4716","Sactoceras sp.","genus","12592","","Sactoceras","genus","12592","Arenig","","477.7","468.4","287","21"
"106397","occ","","","4745","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"106399","occ","","","4745","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"106440","occ","","","4751","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Costonian","Harnagian","458.4","457.4","288","1009"
"106442","occ","","","4751","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Costonian","Harnagian","458.4","457.4","288","1009"
"106443","occ","","","4751","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Costonian","Harnagian","458.4","457.4","288","1009"
"106446","occ","","","4752","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llandeilo","","461.3","458.4","288","556"
"106450","occ","","","4753","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llanvirn","","468.4","458.4","288","30"
"106502","occ","","","4759","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Arenig","","477.7","468.4","288","21"
"106508","occ","","","4759","Sactorthoceras sp.","genus","12593","","Sactorthoceras","genus","12593","Arenig","","477.7","468.4","288","21"
"106510","occ","","","4760","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Arenig","","477.7","468.4","288","21"
"106517","occ","","","4760","Sactorthoceras sp.","genus","12593","","Sactorthoceras","genus","12593","Arenig","","477.7","468.4","288","21"
"106645","occ","","","5138","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Longvillian","Marshbrookian","457.4","454.2","288","1009"
"106646","occ","","","5138","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Marshbrookian","457.4","454.2","288","1009"
"106649","occ","","","5140","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Soudleyan","Longvillian","458.4","455.2","288","1009"
"106651","occ","","","5140","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Longvillian","458.4","455.2","288","1009"
"106803","occ","","","5338","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Actonian","Onnian","454.2","449.6","288","29"
"106806","occ","","","5339","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Longvillian","Marshbrookian","457.4","454.2","288","1009"
"106808","occ","","","5339","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Marshbrookian","457.4","454.2","288","1009"
"106809","occ","","","5340","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Soudleyan","Longvillian","458.4","455.2","288","1009"
"106811","occ","","","5340","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Soudleyan","Longvillian","458.4","455.2","288","1009"
"106813","occ","","","5340","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Longvillian","458.4","455.2","288","1009"
"106814","occ","","","5400","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llandeilo","","461.3","458.4","288","556"
"106815","occ","","","5400","Polygrammoceras sp.","genus","12576","","Polygrammoceras","genus","12576","Llandeilo","","461.3","458.4","288","556"
"106828","occ","","","5404","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Early Llanvirn","","468.4","461.3","288","30"
"106829","occ","","","5404","Mysterioceras sp.","genus","12548","","Mysterioceras","genus","12548","Early Llanvirn","","468.4","461.3","288","30"
"107019","occ","","","7262","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"107020","occ","","","7262","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"107021","occ","","","7262","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"107101","occ","","","7334","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"107104","occ","","","7334","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"107105","occ","","","7334","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Marshbrookian","458.4","454.2","288","1009"
"107111","occ","","","7337","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Harnagian","Soudleyan","458.4","457.4","288","1009"
"107117","occ","","","7340","Polygrammoceras sp.","genus","12576","","Polygrammoceras","genus","12576","Late Llanvirn","","461.3","458.4","288","556"
"107150","occ","","","7353","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Dawan","","477.9","466.3","288","21"
"107168","occ","","","7358","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Dawan","","477.9","466.3","288","21"
"107181","occ","","","7360","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Arenig","","477.7","468.4","288","21"
"107223","occ","","","7371","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Dawan","","477.9","466.3","288","21"
"107245","occ","","","7382","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Pusgillian","","449.6","449.3","475","1008"
"107251","occ","","","7383","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Harnagian","Marshbrookian","458.4","454.2","475","1009"
"107252","occ","","","7383","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Harnagian","Marshbrookian","458.4","454.2","475","1009"
"107257","occ","","","7384","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llanvirn","","468.4","458.4","475","30"
"107258","occ","","","7384","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Llanvirn","","468.4","458.4","475","30"
"107259","occ","","","7385","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Dawan","","477.9","466.3","475","21"
"107334","occ","","","7642","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Wufeng","","449.5","443.8","485","29"
"107341","occ","","","7644","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Longvillian","Onnian","457.4","449.6","485","29"
"107346","occ","","","7645","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Harnagian","Longvillian","458.4","455.2","485","1009"
"107412","occ","","","7656","Eosomichelinoceras sp.","genus","12497","","Eosomichelinoceras","genus","12497","Harnagian","Actonian","458.4","453.2","485","1009"
"107416","occ","","","7656","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Harnagian","Actonian","458.4","453.2","485","1009"
"107420","occ","","","7658","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llanvirn","","468.4","458.4","485","30"
"107485","occ","","","7668","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Harnagian","Longvillian","458.4","455.2","485","1009"
"107486","occ","","","7668","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Harnagian","Longvillian","458.4","455.2","485","1009"
"107517","occ","","","7675","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Onnian","457.4","449.6","485","29"
"107567","occ","","","7689","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Longvillian","Marshbrookian","457.4","454.2","476","1009"
"107569","occ","","","7689","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Longvillian","Marshbrookian","457.4","454.2","476","1009"
"107572","occ","","","7689","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Longvillian","Marshbrookian","457.4","454.2","476","1009"
"107577","occ","","","7689","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Marshbrookian","457.4","454.2","476","1009"
"107583","occ","","","7690","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Llandeilo","","461.3","458.4","476","556"
"107590","occ","","","7690","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Llandeilo","","461.3","458.4","476","556"
"107591","occ","","","7690","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llandeilo","","461.3","458.4","476","556"
"107593","occ","","","7690","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Llandeilo","","461.3","458.4","476","556"
"107595","occ","","","7690","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Llandeilo","","461.3","458.4","476","556"
"107598","occ","","","7691","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Dawan","","477.9","466.3","476","21"
"107613","occ","","","7692","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Dawan","","477.9","466.3","476","21"
"107620","occ","","","7693","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Arenig","","477.7","468.4","476","21"
"107647","occ","","","7698","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Longvillian","Marshbrookian","457.4","454.2","476","1009"
"107648","occ","","","7698","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Marshbrookian","457.4","454.2","476","1009"
"107681","occ","","","7701","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Arenig","","477.7","468.4","476","21"
"107697","occ","","","7703","Bactroceras sp.","genus","12332","","Bactroceras","genus","12332","Tremadoc","","485","477.7","476",""
"107755","occ","","","7714","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Actonian","Onnian","454.2","449.6","477","29"
"107757","occ","","","7714","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Actonian","Onnian","454.2","449.6","477","29"
"107765","occ","","","7715","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Longvillian","Marshbrookian","457.4","454.2","477","1009"
"107766","occ","","","7715","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Longvillian","Marshbrookian","457.4","454.2","477","1009"
"107767","occ","","","7715","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Marshbrookian","457.4","454.2","477","1009"
"107775","occ","","","7716","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llandeilo","","461.3","458.4","477","556"
"107777","occ","","","7716","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Llandeilo","","461.3","458.4","477","556"
"107781","occ","","","7717","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Dawan","","477.9","466.3","477","21"
"107792","occ","","","7717","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Dawan","","477.9","466.3","477","21"
"107804","occ","","","7718","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Arenig","","477.7","468.4","477","21"
"107852","occ","","","7723","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Longvillian","Marshbrookian","457.4","454.2","477","1009"
"107854","occ","","","7723","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Longvillian","Marshbrookian","457.4","454.2","477","1009"
"107874","occ","","","7726","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Llanvirn","","468.4","458.4","477","30"
"107876","occ","","","7726","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Llanvirn","","468.4","458.4","477","30"
"107892","occ","","","7727","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Dawan","","477.9","466.3","477","21"
