"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1517448","occ","","","211905","Girtyoceras sp.","genus","13722","","Girtyoceras","genus","13722","Visean","","346.7","330.9","73225","54"
"1517452","occ","","","211905","Sudeticeras newtonense","species","157687","","Sudeticeras newtonense","species","157687","Visean","","346.7","330.9","73225","54"
"1517453","occ","","","211905","Sudeticeras ordinatum","species","157691","","Sudeticeras ordinatum","species","157691","Visean","","346.7","330.9","73225","54"
"1517469","occ","","","211912","Cravenoceras cf. leion","species","316570","","Cravenoceras leion","species","316570","Visean","","346.7","330.9","73225","54"
"1517470","occ","","","211912","Eumorphoceras cf. rota","species","316245","","Eumorphoceras rota","species","316245","Visean","","346.7","330.9","73225","54"
"1517471","occ","","","211912","Eumorphoceras cf. medusa","species","316238","","Eumorphoceras medusa","species","316238","Visean","","346.7","330.9","73225","54"
"1517743","occ","","","212014","Cardioceras cf. kitchini","species","309814","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73254","125"
"1517757","occ","","","212015","Cardioceras cf. kitchini","species","309814","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73254","125"
"1517766","occ","","","212016","Cardioceras cf. kitchini","species","309814","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73254","125"
"1517783","occ","","","212017","Cardioceras cf. kitchini","species","309814","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73254","125"
"1517800","occ","","","212018","Cardioceras cf. kitchini","species","309814","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73254","125"
"1519044","occ","","","212289","Cyclolobidae indet.","family","93147","","Cyclolobidae","family","93147","Wuchiapingian","","259.51","254.14","73325","716"
"1520255","occ","","","212478","Amoeboceras cf. kochi","species","14544","species not entered","Amoeboceras","genus","14544","Callovian","Kimmeridgian","165.3","149.2","73405","15"
"1520300","occ","","","212492","Amoeboceras cf. salfeldi","species","309758","obsolete variant of","Amoeboceras (Amoebites) salfeldi","species","309758","Kimmeridgian","","154.8","149.2","73410","125"
"1520303","occ","","","212493","Amoeboceras sp.","genus","14544","","Amoeboceras","genus","14544","Oxfordian","Kimmeridgian","161.5","149.2","73410","41"
"1520304","occ","","","212493","Amoeboceras cf. kitchini","species","309815","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Oxfordian","Kimmeridgian","161.5","149.2","73410","41"
"1520538","occ","","","212505","Popanoceras sp.","genus","13838","","Popanoceras","genus","13838","Spathian","","248.9","247.2","73414","652"
"1520650","occ","","","212556","Popanoceras malmgreni","species","13838","species not entered","Popanoceras","genus","13838","Anisian","","247.2","242","73414","139"
"1521943","occ","","","212799","Amoeboceras (Amoebites) cf. elegans","species","310187","","Amoeboceras (Amoebites) elegans","species","310187","Kimmeridgian","","154.8","149.2","73480","125"
"1521944","occ","","","212799","Amoeboceras (Amoebites) sp.","subgenus","309757","","Amoeboceras (Amoebites)","subgenus","14543","Kimmeridgian","","154.8","149.2","73480","125"
"1521945","occ","","","212800","Amoeboceras (Amoebites) cf. kitschini","species","309757","species not entered","Amoeboceras (Amoebites)","subgenus","14543","Kimmeridgian","","154.8","149.2","73480","125"
"1522496","occ","","","212932","Amoeboceras sp.","genus","14544","","Amoeboceras","genus","14544","Early Kimmeridgian","","154.8","152.2","73523","125"
"1522564","occ","","","212944","Amoeboceras sp. ?","genus","14544","","Amoeboceras","genus","14544","Oxfordian","","161.5","154.8","73524","126"
"1522565","occ","","","212944","Amoeboceras cf. nathorsti","species","14544","species not entered","Amoeboceras","genus","14544","Oxfordian","","161.5","154.8","73524","126"
"1522571","occ","","","212945","Amoeboceras sokolovi","species","310190","recombined as","Amoeboceras (Euprionoceras) sokolovi","species","310189","Kimmeridgian","","154.8","149.2","73524","125"
"1522572","occ","","","212945","Amoeboceras aff. kochi","species","14544","species not entered","Amoeboceras","genus","14544","Kimmeridgian","","154.8","149.2","73524","125"
"1522573","occ","","","212945","Amoeboceras cf. kitchini","species","309815","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73524","125"
"1522746","occ","","","212975","Amoeboceras sp. ?","genus","14544","","Amoeboceras","genus","14544","Oxfordian","","161.5","154.8","73524","126"
"1522747","occ","","","212975","Amoeboceras cf. nathorsti","species","14544","species not entered","Amoeboceras","genus","14544","Oxfordian","","161.5","154.8","73524","126"
"1522753","occ","","","212976","Amoeboceras sokolovi","species","310190","recombined as","Amoeboceras (Euprionoceras) sokolovi","species","310189","Kimmeridgian","","154.8","149.2","73524","125"
"1522754","occ","","","212976","Amoeboceras aff. kochi","species","14544","species not entered","Amoeboceras","genus","14544","Kimmeridgian","","154.8","149.2","73524","125"
"1522755","occ","","","212976","Amoeboceras cf. kitchini","species","309815","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73524","125"
"1523146","occ","","","213103","Cardioceras aff. kitchini","species","309814","recombined as","Amoeboceras (Amoebites) kitchini","species","309814","Kimmeridgian","","154.8","149.2","73545","125"
"1525084","occ","","","213211","Paragastrioceratidae indet.","family","93085","","Paragastrioceratidae","family","93085","Wuchiapingian","","259.51","254.14","73731","716"
"1525188","occ","","","73589","Strigogoniatites angulatus","species","426669","","Strigogoniatites angulatus","species","426669","Wuchiapingian","","259.51","254.14","24676","716"
"1525189","occ","","","73589","Epadrianites timorensis","species","175301","","Epadrianites timorensis","species","175300","Wuchiapingian","","259.51","254.14","24676","716"
"1525190","occ","","","73589","Stacheoceras tridens","species","245824","recombined as","Stacheoceras (Neostacheoceras) tridens","species","245823","Wuchiapingian","","259.51","254.14","24676","716"
"1525191","occ","","","73589","Timorites curvicostatus","species","277789","","Timorites curvicostatus","species","277789","Wuchiapingian","","259.51","254.14","24676","716"
"1525192","occ","","","73589","Cyclolobus persulcatus","species","184319","","Cyclolobus persulcatus","species","245821","Wuchiapingian","","259.51","254.14","24676","716"
"1525193","occ","","","73589","Hyattoceras subgeinitzi","species","342406","","Hyattoceras subgeinitzi","species","342406","Wuchiapingian","","259.51","254.14","24676","716"
"1527396","occ","","","39608","Agathiceras broweri","species","426590","","Agathiceras broweri","species","426590","Roadian","Wordian","273.01","264.28","27416","772"
"1527465","occ","","","39614","Metalegoceras australe","species","136525","","Metalegoceras australe","species","136524","Artinskian","Kungurian","290.1","273.01","27416","773"
"1527466","occ","","","39614","Metalegoceras wanneri","species","426679","","Metalegoceras wanneri","species","426679","Artinskian","Kungurian","290.1","273.01","27416","773"
"1527467","occ","","","39614","Eothinites pseudomeneghinii","species","426689","","Eothinites pseudomeneghinii","species","426689","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528196","occ","","","39614","Crimites oyensi","species","426765","recombined as","Neocrimites oyensi","species","332008","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528197","occ","","","39614","Crimites rothpletzi","species","426766","recombined as","Neocrimites rothpletzi","species","332010","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528198","occ","","","39608","Aricoceras cancellatum","species","332021","","Aricoceras cancellatum","species","332020","Roadian","Wordian","273.01","264.28","27416","772"
"1528199","occ","","","39614","Aricoceras cancellatum","species","332021","","Aricoceras cancellatum","species","332020","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528200","occ","","","39608","Metaricoceras discoidale","species","426770","recombined as","Aricoceras discoidale","species","332023","Roadian","Wordian","273.01","264.28","27416","772"
"1528201","occ","","","39608","Epadrianites beyrichi","species","129076","","Epadrianites beyrichi","species","129075","Roadian","Wordian","273.01","264.28","27416","772"
"1528202","occ","","","39614","Epadrianites beyrichi","species","129076","","Epadrianites beyrichi","species","129075","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528203","occ","","","73589","Epadrianites involutus","species","352257","","Epadrianites involutus","species","352256","Wuchiapingian","","259.51","254.14","27416","716"
"1528204","occ","","","39608","Pseudagathiceras wichmanni","species","426772","","Pseudagathiceras wichmanni","species","426771","Roadian","Wordian","273.01","264.28","27416","772"
"1528460","occ","","","39614","Paraperrinites subcumminsi","species","242513","","Paraperrinites subcumminsi","species","242512","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528461","occ","","","39614","Paraperrinites brouweri","species","426809","","Paraperrinites brouweri","species","242514","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528462","occ","","","39614","Metaperrinites waageni","species","426810","","Metaperrinites waageni","species","242516","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528463","occ","","","39614","Kargalites timorensis","species","342374","recombined as","Stacheoceras timorense","species","342373","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528464","occ","","","39614","Almites gracilis","species","342381","","Almites gracilis","species","342380","Artinskian","Kungurian","290.1","273.01","27416","773"
"1528465","occ","","","73589","Neostacheoceras hanieli","species","342423","recombined as","Stacheoceras (Neostacheoceras) hanieli","species","342423","Wuchiapingian","","259.51","254.14","27416","716"
"1528468","occ","","","73589","Timorites gemmellaroi","species","342429","","Timorites gemmellaroi","species","342428","Wuchiapingian","","259.51","254.14","27416","716"
"1528469","occ","","","73589","Timorites hanieli","species","342430","","Timorites hanieli","species","342430","Wuchiapingian","","259.51","254.14","27416","716"
"1528470","occ","","","73589","Timorites intermedius","species","425275","","Timorites intermedius","species","182455","Wuchiapingian","","259.51","254.14","27416","716"
"1528471","occ","","","39608","Timorites striatus","species","342431","","Timorites striatus","species","342431","Roadian","Wordian","273.01","264.28","27416","772"
"1528918","occ","","","39614","Popanoceras hanieli","species","427148","","Popanoceras hanieli","species","427148","Artinskian","Kungurian","290.1","273.01","27416","773"
"1529773","occ","","","142616","Popanoceras ? sp.","genus","13838","","Popanoceras","genus","13838","Illyrian","","243.8","242","74055","139"
"1529888","occ","","","214599","Agathiceras sp.","genus","13608","","Agathiceras","genus","13608","Asselian","","298.9","293.52","74066","151"
"1529889","occ","","","214599","Neoglaphyrites sp.","genus","13787","","Neoglaphyrites","genus","13787","Asselian","","298.9","293.52","74066","151"
"1529890","occ","","","214599","Adrianitidae indet.","family","93157","","Adrianitidae","family","93157","Asselian","","298.9","293.52","74066","151"
"1529891","occ","","","214599","Somoholites sp.","genus","13887","","Somoholites","genus","13887","Asselian","","298.9","293.52","74066","151"
"1529892","occ","","","214599","Shumardites n. sp. umbilicatus","species","427693","","Shumardites umbilicatus","species","427693","Asselian","","298.9","293.52","74066","151"
"1529893","occ","","","214599","Vidrioceras n. sp. ellipticum","species","427694","","Vidrioceras ellipticum","species","427694","Asselian","","298.9","293.52","74066","151"
"1529894","occ","","","214599","Almites n. sp. hayasakai","species","427695","","Almites hayasakai","species","427695","Asselian","","298.9","293.52","74066","151"
"1529895","occ","","","214599","Eoasianites ? sp.","genus","13692","","Eoasianites","genus","13692","Asselian","","298.9","293.52","74066","151"
"1537047","occ","","","103651","n. gen. Paratumaroceras n. sp. ruzhencevi","species","166520","","Paratumaroceras ruzhencevi","species","166520","Kungurian","","283.5","273.01","32546","148"
"1537105","occ","","","215842","Uraloceras subsimense","species","174536","","Uraloceras subsimense","species","174536","Sakmarian","","293.52","290.1","74471","150"
"1537108","occ","","","215844","Uraloceras sp.","genus","13928","","Uraloceras","genus","13928","Artinskian","","290.1","283.5","74471","149"
"1537318","occ","","","215901","n. gen. Menneroceras n. sp. menneri","species","278740","","Menneroceras menneri","species","278740","Asselian","","298.9","293.52","34756","151"
"1537319","occ","","","215902","Paragastrioceras aff. kirghizorum","species","225931","","Paragastrioceras kirghizorum","species","225931","Artinskian","","290.1","283.5","34756","149"
"1537320","occ","","","215903","Paragastrioceras verneuili","species","225953","","Paragastrioceras verneuili","species","225953","Artinskian","","290.1","283.5","34756","149"
"1537321","occ","","","215904","Paragastrioceras sp.","genus","13809","","Paragastrioceras","genus","13809","Artinskian","","290.1","283.5","34756","149"
"1537322","occ","","","215904","Uraloceras sp.","genus","13928","","Uraloceras","genus","13928","Artinskian","","290.1","283.5","34756","149"
"1537323","occ","","","215905","Uraloceras sp.","genus","13928","","Uraloceras","genus","13928","Artinskian","","290.1","283.5","34756","149"
"1537324","occ","","","215906","Paragastrioceras ? sp.","genus","13809","","Paragastrioceras","genus","13809","Artinskian","","290.1","283.5","34756","149"
"1537325","occ","","","215906","Uraloceras sp.","genus","13928","","Uraloceras","genus","13928","Artinskian","","290.1","283.5","34756","149"
"1537329","occ","","","215909","Paragastrioceras sp.","genus","13809","","Paragastrioceras","genus","13809","Kungurian","","283.5","273.01","34756","148"
"1537330","occ","","","215909","Paragastrioceras tuberculatum ?","species","278746","","Paragastrioceras tuberculatum","species","278745","Kungurian","","283.5","273.01","34756","148"
"1537331","occ","","","215910","Uraloceras sp.","genus","13928","","Uraloceras","genus","13928","Kungurian","","283.5","273.01","34756","148"
"1537333","occ","","","215912","Uraloceras n. sp. kitense","species","426629","","Uraloceras kitense","species","426629","Artinskian","","290.1","283.5","34756","149"
"1537334","occ","","","215913","Uraloceras cf. fedorowi","species","201180","","Uraloceras fedorowi","species","201179","Sakmarian","","293.52","290.1","34756","150"
"1537335","occ","","","215914","Tumaroceras n. sp. volkodavi","species","278754","","Tumaroceras volkodavi","species","278754","Kungurian","","283.5","273.01","34756","148"
"1537336","occ","","","215915","Tumaroceras n. sp. bogoslovskayae","species","278753","","Tumaroceras bogoslovskayae","species","278753","Kungurian","","283.5","273.01","34756","148"
"1537337","occ","","","215915","Tumaroceras volkodavi","species","278754","","Tumaroceras volkodavi","species","278754","Kungurian","","283.5","273.01","34756","148"
"1537338","occ","","","215915","Tumaroceras sp.","genus","13923","","Tumaroceras","genus","13923","Kungurian","","283.5","273.01","34756","148"
"1538530","occ","","","216146","Goniatitida indet.","order","13602","","Goniatitida","order","13602","Cisuralian","Guadalupian","298.9","259.51","74484","17"
"1540317","occ","","","216615","Neoglyphioceras spirale","species","316760","","Neoglyphioceras spirale","species","316759","Visean","","346.7","330.9","74885","54"
"1542479","occ","","","217024","cf. Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Kasimovian","","307","303.7","75182","50"
"1542651","occ","","","217067","Prothalassoceras kingorum","species","242874","","Prothalassoceras kingorum","species","242874","Virgilian","","303.7","298.9","75236","49"
"1542768","occ","37824","","217081","Eosyngastrioceras n. sp. quadratum","species","432512","","Eosyngastrioceras quadratum","species","432512","Arnsbergian","","327.4","324","75314","53"
"1542771","occ","","","217081","Delepinoceras n. sp. californicum","species","316561","","Delepinoceras californicum","species","316561","Arnsbergian","","327.4","324","70706","53"
"1542772","occ","","","217082","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1542773","occ","","","217083","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1542774","occ","37823","","217083","Delepinoceras eothalassoide","species","432500","misspelling of, obsolete variant of","Delepinoceras eothalassoides","species","316562","Arnsbergian","","327.4","324","75314","53"
"1542775","occ","","","217084","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1542777","occ","","","217085","Cravenoceras merriami","species","316734","recombined as","Stenoglaphyrites merriami","species","316734","Arnsbergian","","327.4","324","70706","53"
"1542786","occ","","","217087","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1542787","occ","","","217087","Cravenoceras inyoense","species","316676","recombined as","Fayettevillea inyoense","species","316676","Arnsbergian","","327.4","324","70706","53"
"1542788","occ","37825","","217087","Stenoglaphyrites intermedius","species","432531","","Stenoglaphyrites intermedius","species","432531","Arnsbergian","","327.4","324","75314","53"
"1543412","occ","","","217140","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1543413","occ","","","217141","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1543414","occ","","","217142","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1543415","occ","","","217142","Cravenoceras inyoense","species","316676","recombined as","Fayettevillea inyoense","species","316676","Arnsbergian","","327.4","324","70706","53"
"1543423","occ","","","217145","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1543424","occ","","","217145","Cravenoceras inyoense","species","316676","recombined as","Fayettevillea inyoense","species","316676","Arnsbergian","","327.4","324","70706","53"
"1543430","occ","","","217143","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1543431","occ","","","217143","Cravenoceras inyoense","species","316676","recombined as","Fayettevillea inyoense","species","316676","Arnsbergian","","327.4","324","70706","53"
"1543432","occ","","","217143","Eumorphoceras n. sp. paucinodum","species","315476","","Eumorphoceras paucinodum","species","315476","Arnsbergian","","327.4","324","70706","53"
"1543433","occ","","","217143","Anthracoceras n. sp. macallisteri","species","316447","recombined as","Arcanoceras macallisteri","species","316447","Arnsbergian","","327.4","324","70706","53"
"1543439","occ","","","217147","Cravenoceras hesperium","species","316731","recombined as","Eosyngastrioceras hesperium","species","316731","Arnsbergian","","327.4","324","70706","53"
"1543440","occ","","","217147","Cravenoceras inyoense","species","316676","recombined as","Fayettevillea inyoense","species","316676","Arnsbergian","","327.4","324","70706","53"
"1543449","occ","","","217147","Eosyngastrioceras quadratum","species","432512","","Eosyngastrioceras quadratum","species","432512","Arnsbergian","","327.4","324","75314","53"
"1543450","occ","","","217145","Delepinoceras californicum","species","316561","","Delepinoceras californicum","species","316561","Arnsbergian","","327.4","324","75314","53"
"1543939","occ","","","217202","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Asselian","Sakmarian","298.9","290.1","75402","773"
"1543940","occ","","","217202","Propopanoceras sp.","genus","13845","","Propopanoceras","genus","13845","Asselian","Sakmarian","298.9","290.1","75402","773"
"1543943","occ","","","217201","Somoholites shikhanensis","species","426617","","Somoholites shikhanensis","species","426617","Sakmarian","","293.52","290.1","75402","150"
"1543944","occ","","","217201","Paragastrioceras aff. sterlitamakense","species","426625","","Paragastrioceras sterlitamakense","species","426625","Sakmarian","","293.52","290.1","75402","150"
"1543945","occ","","","217201","Uraloceras aff. limatulum","species","426628","","Uraloceras limatulum","species","426628","Sakmarian","","293.52","290.1","75402","150"
"1543946","occ","","","204136","Somoholites shikhanensis","species","426617","","Somoholites shikhanensis","species","426617","Asselian","","298.9","293.52","75402","151"
"1543949","occ","","","217204","Agathiceras uralicum","species","225903","","Agathiceras uralicum","species","225902","Asselian","Sakmarian","298.9","290.1","75402","773"
"1543950","occ","","","217204","Somoholites shikhanensis","species","426617","","Somoholites shikhanensis","species","426617","Asselian","Sakmarian","298.9","290.1","75402","773"
"1544076","occ","","","217225","Paragastrioceras n. sp. cantabrignianum","species","432791","","Paragastrioceras cantabrignianum","species","432791","Artinskian","","290.1","283.5","75414","149"
"1544077","occ","","","217226","Tumaroceras n. sp. paveli","species","432792","","Tumaroceras paveli","species","432792","Kungurian","","283.5","273.01","75414","148"
"1544078","occ","","","217227","n. gen. Margoceras n. sp. boreale","species","432796","","Margoceras boreale","species","432796","Kungurian","","283.5","273.01","75414","148"
"1544079","occ","","","217228","Tumaroceras volkodavi","species","278754","","Tumaroceras volkodavi","species","278754","Kungurian","","283.5","273.01","75414","148"
"1544080","occ","","","217229","Paragastrioceras sp.","genus","13809","","Paragastrioceras","genus","13809","Kungurian","","283.5","273.01","75414","148"
"1545225","occ","","","217432","Pennoceras sp.","genus","13822","","Pennoceras","genus","13822","Kasimovian","","307","303.7","75520","50"
"1545226","occ","","","217432","Paraschistoceras sp.","genus","13816","","Paraschistoceras","genus","13816","Kasimovian","","307","303.7","75520","50"
"1545227","occ","","","217432","Glaphyrites sp.","genus","13723","","Glaphyrites","genus","13723","Kasimovian","","307","303.7","75520","50"
"1545304","occ","","","73201","Girtyoceras sp.","genus","13722","","Girtyoceras","genus","13722","Chesterian","","335.8","323.2","75527","28"
"1545308","occ","","","79328","Agathiceras sp.","genus","13608","","Agathiceras","genus","13608","Moscovian","","315.2","307","75526","51"
"1545310","occ","","","79328","Eowellerites moorei","species","299099","","Eowellerites moorei","species","242611","Moscovian","","315.2","307","75526","51"
"1545312","occ","","","79328","Paralegoceras iowense","species","278439","","Paralegoceras iowense","species","242602","Moscovian","","315.2","307","75526","51"
"1545313","occ","","","79328","Paralegoceras texanum","species","242684","","Paralegoceras texanum","species","242608","Moscovian","","315.2","307","75526","51"
"1550306","occ","","","218972","Acutimitoceras cf. mugodzharense","species","13604","species not entered","Acutimitoceras","genus","13604","Hastarian","","358.9","353.7","75407","55"
"1550307","occ","","","218972","Acutimitoceras undulatum","species","13604","species not entered","Acutimitoceras","genus","13604","Hastarian","","358.9","353.7","75407","55"
"1550308","occ","","","218972","Acutimitoceras subbilobatum","species","297869","","Acutimitoceras subbilobatum","species","297868","Hastarian","","358.9","353.7","75407","55"
"1550309","occ","","","218972","Gattendorfia ventroplana","species","13720","species not entered","Gattendorfia","genus","13720","Hastarian","","358.9","353.7","75407","55"
"1550310","occ","","","218972","Gattendorfia cf. crassa","species","297876","","Gattendorfia crassa","species","297876","Hastarian","","358.9","353.7","75407","55"
"1550311","occ","","","218972","Gattendorfia molaris","species","297892","recombined as","Weyerella molaris","species","297892","Hastarian","","358.9","353.7","75407","55"
"1550312","occ","","","218972","Pseudarietites serratus","species","13852","species not entered","Pseudarietites","genus","13852","Hastarian","","358.9","353.7","75407","55"
"1550330","occ","","","218974","Acutimitoceras kleinerae","species","13604","species not entered","Acutimitoceras","genus","13604","Hastarian","","358.9","353.7","75407","55"
"1550331","occ","","","218974","Acutimitoceras subbilobatum","species","297869","","Acutimitoceras subbilobatum","species","297868","Hastarian","","358.9","353.7","75407","55"
"1550332","occ","","","218974","Gattendorfia cf. subinvoluta","species","13720","species not entered","Gattendorfia","genus","13720","Hastarian","","358.9","353.7","75407","55"
"1550333","occ","","","218974","Prionoceras sp.","genus","13843","objective synonym of","Amoeboceras","genus","14544","Hastarian","","358.9","353.7","75407","55"
"1550334","occ","","","218974","Imitoceras sp.","genus","13743","","Imitoceras","genus","13743","Hastarian","","358.9","353.7","75407","55"
"1551469","occ","","","217891","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551470","occ","","","217891","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551471","occ","","","217891","Marathonites ganti","species","238635","recombined as","Cardiella ganti","species","238634","Virgilian","","303.7","298.9","75524","49"
"1551472","occ","","","217891","Neodimorphoceras texanum","species","242867","","Neodimorphoceras texanum","species","242866","Virgilian","","303.7","298.9","75524","49"
"1551473","occ","","","217891","Schistoceras missouriense","species","242605","","Schistoceras missouriense","species","242604","Virgilian","","303.7","298.9","75524","49"
"1551474","occ","","","217891","Prothalassoceras sp.","genus","13848","","Prothalassoceras","genus","13848","Virgilian","","303.7","298.9","75524","49"
"1551518","occ","","","217894","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551519","occ","","","217894","Neodimorphoceras texanum","species","242867","","Neodimorphoceras texanum","species","242866","Virgilian","","303.7","298.9","75524","49"
"1551520","occ","","","217894","Schistoceras missouriense","species","242605","","Schistoceras missouriense","species","242604","Virgilian","","303.7","298.9","75524","49"
"1551563","occ","","","217895","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551575","occ","","","217903","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551576","occ","","","217903","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551577","occ","","","217903","Marathonites ganti","species","238635","recombined as","Cardiella ganti","species","238634","Virgilian","","303.7","298.9","75524","49"
"1551587","occ","","","217906","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551588","occ","","","217906","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551589","occ","","","217906","Marathonites ganti","species","238635","recombined as","Cardiella ganti","species","238634","Virgilian","","303.7","298.9","75524","49"
"1551590","occ","","","217906","Neodimorphoceras texanum","species","242867","","Neodimorphoceras texanum","species","242866","Virgilian","","303.7","298.9","75524","49"
"1551591","occ","","","217906","Schistoceras missouriense","species","242605","","Schistoceras missouriense","species","242604","Virgilian","","303.7","298.9","75524","49"
"1551592","occ","","","217906","Shumardites cuyleri","species","242845","","Shumardites cuyleri","species","242845","Virgilian","","303.7","298.9","75524","49"
"1551644","occ","","","217913","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551645","occ","","","217913","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551646","occ","","","217913","Marathonites ganti","species","238635","recombined as","Cardiella ganti","species","238634","Virgilian","","303.7","298.9","75524","49"
"1551647","occ","","","217913","Neodimorphoceras texanum","species","242867","","Neodimorphoceras texanum","species","242866","Virgilian","","303.7","298.9","75524","49"
"1551648","occ","","","217913","Schistoceras missouriense","species","242605","","Schistoceras missouriense","species","242604","Virgilian","","303.7","298.9","75524","49"
"1551700","occ","","","217958","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551701","occ","","","217958","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551702","occ","","","217958","Schistoceras missouriense","species","242605","","Schistoceras missouriense","species","242604","Virgilian","","303.7","298.9","75524","49"
"1551727","occ","","","217993","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551737","occ","","","217994","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551738","occ","","","217994","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551753","occ","","","217995","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551767","occ","","","217996","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551768","occ","","","218022","Neodimorphoceras texanum","species","242867","","Neodimorphoceras texanum","species","242866","Virgilian","","303.7","298.9","75524","49"
"1551810","occ","","","217897","Glaphyrites modestus","species","166501","","Glaphyrites modestus","species","166499","Virgilian","","303.7","298.9","75524","49"
"1551811","occ","","","217897","Gonioloboceras goniolobum","species","278469","recombined as","Gonioloboceras goniolobus","species","265416","Virgilian","","303.7","298.9","75524","49"
"1551813","occ","","","217897","Neodimorphoceras texanum","species","242867","","Neodimorphoceras texanum","species","242866","Virgilian","","303.7","298.9","75524","49"
"1551814","occ","","","217897","Schistoceras missouriense","species","242605","","Schistoceras missouriense","species","242604","Virgilian","","303.7","298.9","75524","49"
