"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","cx_int_no"
"1679819","occ","","","233600","Chirodipterus australis","species","377761","","Chirodipterus australis","species","377761","Frasnian","","382.31","372.15","67061","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","178"
"1679820","occ","","","225568","Chirodipterus australis","species","377761","","Chirodipterus australis","species","377761","Early Frasnian","","382.31","379","67061","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","178"
"1679821","occ","","","225568","Chirodipterus paddyensis","species","377280","recombined as","Gogodipterus paddyensis","species","377280","Early Frasnian","","382.31","379","67061","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Gogodipterus","178"
"1679822","occ","","","225568","Holodipterus gogoensis","species","377505","","Holodipterus gogoensis","species","377505","Early Frasnian","","382.31","379","67061","Chordata","Osteichthyes","Holodipterida","Holodontidae","Holodipterus","178"
"1680044","occ","","","226060","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","43762","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1680057","occ","","","238085","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","43762","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1680066","occ","","","226061","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","43762","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1680088","occ","","","226058","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","43762","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1680089","occ","","","238086","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","43762","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1680094","occ","","","238087","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","43762","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1680102","occ","","","233190","Ganorhynchus sussmilchi","species","377356","subjective synonym of","Dipnorhynchus sussmilchi","species","372947","Emsian","","410.62","393.47","90334","Chordata","Osteichthyes","Dipnorhynchiformes","Dipnorhynchidae","Dipnorhynchus","181"
"1681076","occ","","","176220","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Famennian","","372.15","358.86","90392","Chordata","Osteichthyes","Dipnoi","","","177"
"1681093","occ","","","238206","Orlovichthys cf. limnatis","species","391612","","Orlovichthys limnatis","species","391612","Famennian","","372.15","358.86","90392","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Orlovichthys","177"
"1681790","occ","","","22726","Ganopristodus splendens","species","372963","","Ganopristodus splendens","species","372963","Pendleian","","330.3","326.9","90416","Chordata","Osteichthyes","Ctenodontiformes","Uronemidae","Ganopristodus","53"
"1681791","occ","","","174421","Ganopristodus splendens","species","372963","","Ganopristodus splendens","species","372963","Pendleian","","330.3","326.9","90416","Chordata","Osteichthyes","Ctenodontiformes","Uronemidae","Ganopristodus","53"
"1681792","occ","","","229937","Ganopristodus lobatus","species","372962","","Ganopristodus lobatus","species","372962","Asbian","Brigantian","339.9","330.3","77528","Chordata","Osteichthyes","Ctenodontiformes","Uronemidae","Ganopristodus","54"
"1681886","occ","","","81729","Griphognathus sculpta","species","377508","","Griphognathus sculpta","species","377508","Givetian","","387.95","382.31","90441","Chordata","Osteichthyes","Holodipterida","Holodontidae","Griphognathus","179"
"1681919","occ","","","196710","Howidipterus donnae","species","377317","","Howidipterus donnae","species","377317","Late Givetian","","383.4","382.31","90444","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Howidipterus","179"
"1682388","occ","","","233189","Robinsondipterus longi","species","377513","","Robinsondipterus longi","species","377511","Early Frasnian","","382.31","379","66995","Chordata","Osteichthyes","Holodipterida","Holodontidae","Robinsondipterus","178"
"1683350","occ","","","238486","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Frasnian","","382.31","372.15","90591","Chordata","Osteichthyes","Dipnoi","","","178"
"1683355","occ","","","238487","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Frasnian","","382.31","372.15","90591","Chordata","Osteichthyes","Dipnoi","","","178"
"1683362","occ","","","238489","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Frasnian","","382.31","372.15","90591","Chordata","Osteichthyes","Dipnoi","","","178"
"1683369","occ","","","238491","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Frasnian","","382.31","372.15","90591","Chordata","Osteichthyes","Dipnoi","","","178"
"1683423","occ","","","25181","Megapleuron rochei","species","321060","","Megapleuron rochei","species","321060","Autunian","","298.9","283.3","90612","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Megapleuron","773"
"1683626","occ","","","238516","Dipterus sp.","genus","34888","","Dipterus","genus","34888","Givetian","","387.95","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683630","occ","","","238517","Dipterus sp.","genus","34888","","Dipterus","genus","34888","Givetian","","387.95","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683634","occ","","","238518","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Givetian","","387.95","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683645","occ","","","238519","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Middle Givetian","","385.9","383.4","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683650","occ","","","238520","Dipterus valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Eifelian","","393.47","387.95","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1683659","occ","","","238521","Dipterus sp.","genus","34888","","Dipterus","genus","34888","Givetian","","387.95","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683662","occ","","","238522","Pentlandia macroptera","species","391455","","Pentlandia macroptera","species","391455","Givetian","","387.95","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Phaneropleuridae","Pentlandia","179"
"1683664","occ","","","238522","Dipterus sp.","genus","34888","","Dipterus","genus","34888","Givetian","","387.95","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683669","occ","","","238523","Dipterus sp.","genus","34888","","Dipterus","genus","34888","Late Givetian","","383.4","382.31","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1683672","occ","","","238524","Dipterus sp.","genus","34888","","Dipterus","genus","34888","Early Frasnian","","382.31","379","90635","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","178"
"1685096","occ","","","151006","Oervigia nordica","species","372952","","Oervigia nordica","species","372952","Famennian","","372.15","358.86","90724","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Oervigia","177"
"1685114","occ","","","238703","Orlovichthys limnatis","species","391612","","Orlovichthys limnatis","species","391612","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Orlovichthys","177"
"1685117","occ","","","238703","Dipterus arcanus","species","502814","","Dipterus arcanus","species","502814","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","177"
"1685118","occ","","","238703","Dipterus expressus","species","502815","","Dipterus expressus","species","502815","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","177"
"1685119","occ","","","238703","Dipterus pacatus","species","502816","","Dipterus pacatus","species","502816","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","177"
"1685120","occ","","","238703","Chirodipterus interstitus","species","502817","","Chirodipterus interstitus","species","502817","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","177"
"1685121","occ","","","238703","Conchodus excussus","species","502818","","Conchodus excussus","species","502818","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","177"
"1685122","occ","","","238703","Grossipterus venustus","species","502819","","Grossipterus venustus","species","502819","Middle Famennian","","368.5","365.2","90730","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Grossipterus","177"
"1685123","occ","","","11189","Palaeophichthys parvulus","species","372966","","Palaeophichthys parvulus","species","372966","Westphalian","","318.7","307.4","90732","Chordata","Osteichthyes","Dipnoi","Gnathorhizidae","Palaeophichthys","27"
"1685135","occ","","","238522","Pentlandia macropterus","species","391455","obsolete variant of","Pentlandia macroptera","species","391455","Givetian","","387.95","382.31","90738","Chordata","Osteichthyes","Dipteriformes","Phaneropleuridae","Pentlandia","179"
"1685137","occ","","","238708","Phaneropleuron andersoni","species","259300","","Phaneropleuron andersoni","species","259300","Famennian","","372.15","358.86","38883","Chordata","Osteichthyes","Dipteriformes","Phaneropleuridae","Phaneropleuron","177"
"1685138","occ","","","229937","Phaneropleuron elegans","species","502828","","Phaneropleuron elegans","species","502828","Asbian","Brigantian","339.9","330.3","90739","Chordata","Osteichthyes","Dipteriformes","Phaneropleuridae","Phaneropleuron","54"
"1685731","occ","","","233189","Pillararhynchus longi","species","377357","","Pillararhynchus longi","species","377357","Early Frasnian","","382.31","379","66956","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Pillararhynchus","178"
"1685750","occ","","","238744","Conchodus ? sp.","genus","34884","","Conchodus","genus","34884","Famennian","","372.15","358.86","90802","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","177"
"1685751","occ","","","238744","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Famennian","","372.15","358.86","90802","Chordata","Osteichthyes","Dipnoi","","","177"
"1685842","occ","","","238765","Chirodipterus onawayensis","species","372974","","Chirodipterus onawayensis","species","372974","Givetian","","387.95","382.31","90815","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","179"
"1686181","occ","","","238860","Rhynchodipterus elginensis","species","391451","","Rhynchodipterus elginensis","species","391451","Famennian","","372.15","358.86","90857","Chordata","Osteichthyes","Dipteriformes","Rhynchodipteridae","Rhynchodipterus","177"
"1686305","occ","","","232123","Conchodus sp.","genus","34884","","Conchodus","genus","34884","Famennian","","372.15","358.86","90866","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","177"
"1686311","occ","","","238866","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Famennian","","372.15","358.86","90866","Chordata","Osteichthyes","Dipnoi","","","177"
"1686361","occ","","","238877","Soederberghia groenlandica","species","372956","","Soederberghia groenlandica","species","372956","Famennian","","372.15","358.86","90724","Chordata","Osteichthyes","Dipteriformes","Rhynchodipteridae","Soederberghia","177"
"1686492","occ","","","238938","Speonesydrion iani","species","391456","","Speonesydrion iani","species","391456","Emsian","","410.62","393.47","90888","Chordata","Osteichthyes","Dipnoi","Speonesydrionidae","Speonesydrion","181"
"1686664","occ","","","230455","Straitonia waterstoni","species","391446","","Straitonia waterstoni","species","391446","Asbian","","339.9","335.9","90930","Chordata","Osteichthyes","Dipnoi","Sagenodontidae","Straitonia","54"
"1686818","occ","","","163368","Westollrhynchus lehmanni","species","372969","","Westollrhynchus lehmanni","species","372969","Early Emsian","","410.62","399.5","43585","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Westollrhynchus","181"
"1687101","occ","","","217301","Asiatoceratodus sharovi","species","194509","","Asiatoceratodus sharovi","species","194509","Ladinian","Carnian","241.464","227.3","91054","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Asiatoceratodus","16"
"1687133","occ","","","239121","Chirodipterus liangchengi","species","403914","","Chirodipterus liangchengi","species","403914","Frasnian","","382.31","372.15","90293","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","178"
"1687134","occ","","","233181","Chirodipterus wildungensis","species","372973","","Chirodipterus wildungensis","species","372973","Frasnian","","382.31","372.15","91076","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","178"
"1687139","occ","","","239122","Chirodipterus rhenanus","species","403913","","Chirodipterus rhenanus","species","403913","Early Givetian","","387.95","385.9","91077","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Chirodipterus","179"
"1687248","occ","","","239134","Rhinodipterus secans","species","377299","","Rhinodipterus secans","species","377299","Frasnian","","382.31","372.15","45068","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Rhinodipterus","178"
"1687320","occ","","","162730","Jessenia concentrica","species","403363","","Jessenia concentrica","species","403363","Early Emsian","","410.62","399.5","90527","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Jessenia","181"
"1687427","occ","","","239215","Conchodus sp.","genus","34884","","Conchodus","genus","34884","Frasnian","","382.31","372.15","91112","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","178"
"1687428","occ","","","239215","Conchodus ostreiformis","species","34884","species not entered","Conchodus","genus","34884","Frasnian","","382.31","372.15","91112","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","178"
"1687443","occ","","","176215","Conchodus ostreiformis","species","34884","species not entered","Conchodus","genus","34884","Late Frasnian","","375.2","372.15","91112","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","178"
"1688179","occ","","","239378","Archaeonectes pertusus","species","377500","","Archaeonectes pertusus","species","377500","Late Devonian","","382.31","358.86","66994","Chordata","Osteichthyes","Dipteriformes","Stomiahykidae","Archaeonectes","56"
"1688193","occ","","","176225","Celsiodon ahlbergi","species","403487","","Celsiodon ahlbergi","species","403487","Famennian","","372.15","358.86","71424","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Celsiodon","177"
"1688196","occ","","","239382","Dianodipterus huizeensis","species","504860","","Dianodipterus huizeensis","species","504860","Late Eifelian","","390.5","387.95","91221","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Dianodipterus","180"
"1688201","occ","","","239384","Eoctenodus microsoma","species","377671","","Eoctenodus microsoma","species","377670","Frasnian","","382.31","372.15","67047","Chordata","Osteichthyes","Ctenodontiformes","Ctenodontidae","Eoctenodus","178"
"1688208","occ","","","238738","Nielsenia nordica","species","391449","","Nielsenia nordica","species","391449","Famennian","","372.15","358.86","90724","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Nielsenia","177"
"1688213","occ","","","239391","Palaedaphus insignia","species","259295","","Palaedaphus insignia","species","259295","Frasnian","","382.31","372.15","91222","Chordata","Osteichthyes","Dipnorhynchiformes","Chirodipteridae","Palaedaphus","178"
"1688215","occ","","","239393","Parasagenodus sibiricus","species","391444","","Parasagenodus sibiricus","species","391444","Famennian","Tournaisian","372.15","346.7","91226","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Parasagenodus","3"
"1688312","occ","","","10655","Xylognathus macrustenus","species","373043","","Xylognathus macrustenus","species","373043","Tournaisian","","358.86","346.7","66197","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Xylognathus","55"
"1688358","occ","","","239410","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Late Givetian","","383.4","382.31","91152","Chordata","Osteichthyes","Dipnoi","","","179"
"1688367","occ","","","239411","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Late Givetian","","383.4","382.31","91152","Chordata","Osteichthyes","Dipnoi","","","179"
"1688374","occ","","","239413","Conchodus sp.","genus","34884","","Conchodus","genus","34884","Middle Frasnian","Late Frasnian","379","372.15","91249","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","178"
"1688455","occ","","","180783","Conchopoma gadiforme","species","259452","","Conchopoma gadiforme","species","259452","Asselian","","298.9","293.52","91267","Chordata","Osteichthyes","Dipnoi","Conchopomatidae","Conchopoma","151"
"1688456","occ","","","112630","Ctenodus cristatus","species","210031","","Ctenodus cristatus","species","210031","Westphalian D","","309.8","307.4","38965","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ctenodus","51"
"1688464","occ","","","239429","Jarvikia arctica","species","372958","","Jarvikia arctica","species","372958","Famennian","","372.15","358.86","90724","Chordata","Osteichthyes","Dipteriformes","Rhynchodipteridae","Jarvikia","177"
"1688759","occ","","","197263","Holodipterus elderae","species","377506","","Holodipterus elderae","species","377506","Early Frasnian","","382.31","379","90177","Chordata","Osteichthyes","Holodipterida","Holodontidae","Holodipterus","178"
"1688775","occ","","","239490","Metaceratodus cf. kaopen","species","478410","","Metaceratodus kaopen","species","419256","Campanian","","83.6","72.2","91295","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Metaceratodus","113"
"1688812","occ","","","239496","Dipteriformes indet.","order","34882","","Dipteriformes","order","34882","Eifelian","","393.47","387.95","91302","Chordata","Osteichthyes","Dipteriformes","","","180"
"1688914","occ","","","239524","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Eifelian","","393.47","387.95","91321","Chordata","Osteichthyes","Dipnoi","","","180"
"1690948","occ","","","118111","Ceratodus sturii","species","194433","recombined as","Tellerodus sturii","species","194433","Julian","","237","233.6","91598","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Tellerodus","137"
"1691091","occ","","","226048","Iranorhynchus seyedemamii","species","391461","","Iranorhynchus seyedemamii","species","391461","Early Frasnian","","382.31","379","91633","Chordata","Osteichthyes","Dipteriformes","NO_FAMILY_SPECIFIED","Iranorhynchus","178"
"1691092","occ","","","132297","Proceratodus carlinvillensis","species","391443","replaced by","Sagenodus carlinvillensis","species","506601","Moscovian","","315.2","307","91635","Chordata","Osteichthyes","Dipnoi","Sagenodontidae","Sagenodus","51"
"1691124","occ","","","239924","Holodipterus santacrucensis","species","377503","","Holodipterus santacrucensis","species","377503","Middle Famennian","","368.5","365.2","91638","Chordata","Osteichthyes","Holodipterida","Holodontidae","Holodipterus","177"
