"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no"
"349346","occ","","","142670","Lecanites n. sp. crassus","species","265444","subjective synonym of","Aplococeras vogdesi","species","186148","Illyrian","","243.8","242","8848","139"
"349355","occ","","","142670","Beyrichites n. sp. dunni","species","265490","recombined as","Parafrechites dunni","species","265490","Illyrian","","243.8","242","8848","139"
"349356","occ","","","142669","Beyrichites n. sp. falciformis","species","198853","subjective synonym of","Gymnotoceras blakei","species","174452","Illyrian","","243.8","242","8848","139"
"349363","occ","","","142670","Beyrichites n. sp. osmonti","species","265491","subjective synonym of","Parafrechites dunni","species","265490","Illyrian","","243.8","242","8848","139"
"349364","occ","","","142669","Beyrichites rotelliformis","species","186151","recombined as","Gymnotoceras rotelliformis","species","181690","Illyrian","","243.8","242","8855","139"
"349365","occ","","","142669","Beyrichites n. sp. tenuis","species","198846","subjective synonym of","Gymnotoceras rotelliformis","species","181690","Illyrian","","243.8","242","8848","139"
"349366","occ","","","142669","Dinarites n. sp. desertorum","species","265447","recombined as","Metadinarites desertorus","species","265447","Illyrian","","243.8","242","8848","139"
"349367","occ","","","142669","Dinarites ? n. sp. pygmaeus","species","265448","subjective synonym of","Metadinarites desertorus","species","265447","Illyrian","","243.8","242","8848","139"
"349373","occ","","","142671","Ceratites n. sp. altilis","species","265454","subjective synonym of","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349374","occ","28527","","142669","Paraceratites clarkei","species","219443","recombined as","Silberlingitoides clarkei","species","265466","Illyrian","","243.8","242","10526","139"
"349375","occ","","","142670","Ceratites n. sp. cornutus","species","265471","subjective synonym of","Frechites nevadanus","species","181634","Illyrian","","243.8","242","8848","139"
"349376","occ","","","142669","Ceratites n. sp. crassicornu","species","265469","subjective synonym of","Brackites vogdesi","species","197637","Illyrian","","243.8","242","8848","139"
"349377","occ","28503","","142669","Paraceratites vogdesi","species","265551","recombined as","Brackites vogdesi","species","197637","Illyrian","","243.8","242","10526","139"
"349378","occ","","","142670","Ceratites n. sp. emmonsi","species","265472","subjective synonym of","Frechites nevadanus","species","181634","Illyrian","","243.8","242","8848","139"
"349379","occ","28502","","142669","Paraceratites vogdesi","species","265551","recombined as","Brackites vogdesi","species","197637","Illyrian","","243.8","242","10526","139"
"349380","occ","","","142671","Ceratites n. sp. gilberti","species","265455","subjective synonym of","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349381","occ","","","142669","Ceratites n. sp. haguei","species","265470","subjective synonym of","Brackites vogdesi","species","197637","Illyrian","","243.8","242","8848","139"
"349382","occ","","","142670","Ceratites humboldtensis","species","265335","subjective synonym of","Frechites nevadanus","species","181634","Illyrian","","243.8","242","8855","139"
"349383","occ","","","142671","Ceratites n. sp. karpinskyi","species","265473","subjective synonym of","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349384","occ","","","142669","Ceratites n. sp. kingi","species","265457","subjective synonym of","Brackites vogdesi","species","197637","Illyrian","","243.8","242","8848","139"
"349385","occ","","","142670","Ceratites nevadanus","species","181634","recombined as","Frechites nevadanus","species","181634","Illyrian","","243.8","242","8848","139"
"349399","occ","","","142671","Ceratites n. sp. occidentalis","species","265456","recombined as","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349400","occ","","","142671","Ceratites n. sp. pilatus","species","265474","subjective synonym of","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349401","occ","","","142669","Ceratites rectangularis","species","265458","subjective synonym of","Silberlingitoides clarkei","species","265466","Illyrian","","243.8","242","8848","139"
"349402","occ","","","142671","Ceratites n. sp. rotuloides","species","265450","subjective synonym of","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349403","occ","","","142670","Ceratites n. sp. spinifer","species","197640","recombined as","Marcouxites spinifer","species","197640","Illyrian","","243.8","242","8848","139"
"349404","occ","","","142670","Ceratites n. sp. tenuispiralis","species","265451","subjective synonym of","Parafrechites meeki","species","265483","Illyrian","","243.8","242","8848","139"
"349405","occ","","","142670","Ceratites n. sp. washburnei","species","265475","subjective synonym of","Parafrechites meeki","species","265483","Illyrian","","243.8","242","8848","139"
"349406","occ","","","33225","""Ceratites"" weaveri","species","265452","","Ceratites weaveri","species","265452","Illyrian","","243.8","242","8848","139"
"349407","occ","","","142670","Ceratites williamsi","species","265453","subjective synonym of","Parafrechites dunni","species","265490","Illyrian","","243.8","242","8848","139"
"349408","occ","28509","","33225","Acrochordiceras hyatti","species","172642","","Acrochordiceras hyatti","species","172642","Illyrian","","243.8","242","10526","139"
"349409","occ","","","33225","Acrochordiceras n. sp. foltzense","species","265429","nomen dubium","Gymnotoceras","genus","14150","Illyrian","","243.8","242","8848","139"
"349411","occ","28528","","142669","Paraceratites clarkei","species","219443","recombined as","Silberlingitoides clarkei","species","265466","Illyrian","","243.8","242","10526","139"
"349412","occ","","","142671","Nevadites n. sp. humboldtensis","species","265494","","Nevadites humboldtensis","species","265494","Illyrian","","243.8","242","8848","139"
"349413","occ","","","142671","Nevadites n. sp. hyatti","species","265496","","Nevadites hyatti","species","265495","Illyrian","","243.8","242","8848","139"
"349414","occ","","","142671","Nevadites n. sp. merriami","species","265497","","Nevadites merriami","species","265497","Illyrian","","243.8","242","8848","139"
"349415","occ","","","142671","Nevadites n. sp. sinclairi","species","265498","subjective synonym of","Nevadites humboldtensis","species","265494","Illyrian","","243.8","242","8848","139"
"349416","occ","28531","","142671","Nevadites humboldtensis","species","265494","","Nevadites humboldtensis","species","265494","Illyrian","","243.8","242","10526","139"
"349417","occ","","","33225","Trachyceras (Anolcites) n. sp. barberi","species","265500","","Trachyceras (Anolcites) barberi","species","265500","Illyrian","","243.8","242","8848","139"
"349418","occ","","","33225","Trachyceras (Anolcites) n. sp. drakei","species","265499","","Trachyceras (Anolcites) drakei","species","265499","Illyrian","","243.8","242","8848","139"
"349419","occ","","","142672","Trachyceras (Protrachyceras) n. sp. dunni","species","265218","recombined as","Eoprotrachyceras dunni","species","265218","Fassanian","","242","239.7","8848","138"
"349420","occ","","","142671","Trachyceras (Anolcites) n. sp. furlongi","species","250909","recombined as","Paranevadites furlongi","species","250909","Illyrian","","243.8","242","8848","139"
"349421","occ","","","142671","Trachyceras (Anolcites) n. sp. gabbi","species","250907","recombined as","Paranevadites gabbi","species","250907","Illyrian","","243.8","242","8848","139"
"349422","occ","","","142671","Trachyceras (Anolcites) n. sp. gracile","species","265501","subjective synonym of","Nevadites humboldtensis","species","265494","Illyrian","","243.8","242","8848","139"
"349423","occ","","","142672","Trachyceras (Protrachyceras) americanum","species","265502","recombined as","Eoprotrachyceras americanum","species","265214","Fassanian","","242","239.7","8848","138"
"349425","occ","","","142672","Trachyceras (Protrachyceras) n. sp. lahontanum","species","265216","recombined as","Eoprotrachyceras lahontanum","species","265216","Fassanian","","242","239.7","8848","138"
"349426","occ","28532","","142671","Nevadites gabbi","species","265554","recombined as","Paranevadites gabbi","species","250907","Illyrian","","243.8","242","10526","139"
"349427","occ","","","142672","Trachyceras (Protrachyceras) subasperum","species","265505","recombined as","Eoprotrachyceras subasperum","species","265212","Fassanian","","242","239.7","8848","138"
"349475","occ","","","142669","Ceratites (Paraceratites) n. sp. clarkei","species","265466","recombined as","Silberlingitoides clarkei","species","265466","Illyrian","","243.8","242","8848","139"
"349476","occ","","","142669","Ceratites (Paraceratites) n. sp. cricki","species","197631","recombined as","Silberlingitoides cricki","species","197631","Illyrian","","243.8","242","8848","139"
"349477","occ","","","142669","Ceratites (Paraceratites) n. sp. burckhardti","species","198858","subjective synonym of","Silberlingitoides cricki","species","197631","Illyrian","","243.8","242","8848","139"
"349478","occ","","","33225","Ceratites (Paraceratites) gabbi","species","265461","recombined as","Eudiscoceras gabbi","species","265338","Illyrian","","243.8","242","8848","139"
"349479","occ","","","142669","Ceratites (Paraceratites) newberryi","species","265467","subjective synonym of","Silberlingitoides cricki","species","197631","Illyrian","","243.8","242","8848","139"
"349498","occ","","","142669","Ceratites (Paraceratites) n. sp. taurus","species","198856","subjective synonym of","Silberlingitoides cricki","species","197631","Illyrian","","243.8","242","8848","139"
"349499","occ","28501","","142669","Paraceratites vogdesi","species","265551","recombined as","Brackites vogdesi","species","197637","Illyrian","","243.8","242","10526","139"
"349500","occ","","","142669","Ceratites (Paraceratites) n. sp. trojanus","species","265463","subjective synonym of","Brackites vogdesi","species","197637","Illyrian","","243.8","242","8848","139"
"349501","occ","","","142669","Ceratites (Paraceratites) n. sp. vogdesi","species","265464","recombined as","Brackites vogdesi","species","197637","Illyrian","","243.8","242","8848","139"
"349502","occ","","","142669","Ceratites (Paraceratites) n. sp. wardi","species","198862","subjective synonym of","Silberlingitoides clarkei","species","265466","Illyrian","","243.8","242","8848","139"
"349508","occ","","","142670","Ceratites (Hollandites) n. sp. montisbovis","species","265477","subjective synonym of","Parafrechites meeki","species","265483","Illyrian","","243.8","242","8848","139"
"349509","occ","","","142671","Ceratites (Hollandites) n. sp. organi","species","265478","subjective synonym of","Frechites occidentalis","species","265456","Illyrian","","243.8","242","8848","139"
"349510","occ","","","142669","Ceratites (Phillipites) n. sp. argentarius","species","265480","subjective synonym of","Gymnotoceras rotelliformis","species","181690","Illyrian","","243.8","242","8848","139"
"349511","occ","","","142669","Ceratites (Phillipites) n. sp. lawsoni","species","197621","recombined as","Dixieceras lawsoni","species","197621","Illyrian","","243.8","242","8848","139"
